experiment_num,timestamp,soc_config,scheduler,workload_name,job_list,job_probabilities,ave_latency,average_concurrent_jobs,completed_jobs,cumulative_execution_time,data_colocated,data_forwarded,data_from_memory,deadlines_met,deadlines_missed,edp,execution_time,injected_jobs,memory_bandwidth,num_RELIEF_forwards,num_colocations,num_forwards,task_runtime_variance,time_moving_memory,total_energy
103,2025-12-04 15:13:21,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,RELIEF,mixed_vision_heavy,"[[2,2,0,2,0]]",[],10003.333333,3.0,6,60020.0,1179648,4112384,3495984,4,2,167.3,19826.0,6,16000,80,18,64,42641446,0,0.008438
104,2025-12-04 15:13:22,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,RELIEF,mixed_ml_heavy,"[[0,0,2,0,2]]",[],5043.75,2.5,4,20175.0,27852800,2228224,30736384,4,0,7.04,5063.0,4,16000,452,425,34,456,0,0.001391
105,2025-12-04 15:13:23,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,LL,single_canny,"[[1,0,0,0,0]]",[],3210.0,1.0,1,3210.0,262144,638976,17072,1,0,3.0,3210.0,1,16000,0,4,10,,0,0.000935
106,2025-12-04 15:13:24,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,LL,single_deblur,"[[0,1,0,0,0]]",[],16424.0,1.0,1,16424.0,0,1687552,345580,1,0,71.91,16424.0,1,16000,0,0,26,,0,0.004378
107,2025-12-04 15:13:24,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,LL,single_gru,"[[0,0,1,0,0]]",[],1286.0,1.0,1,1286.0,7274496,2031616,4849664,1,0,0.44,1286.0,1,16000,0,111,31,,0,0.000343
108,2025-12-04 15:13:25,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,LL,single_harris,"[[0,0,0,1,0]]",[],2630.0,1.0,1,2630.0,262144,1032192,148348,1,0,2.81,2630.0,1,16000,0,4,16,,0,0.001069
109,2025-12-04 15:13:25,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,LL,single_lstm,"[[0,0,0,0,1]]",[],1206.0,1.0,1,1206.0,7405568,2949120,5898240,1,0,0.42,1206.0,1,16000,0,113,45,,0,0.000351
110,2025-12-04 15:13:26,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,LL,mixed_balanced,"[[1,1,1,1,1]]",[],5544.4,2.8,5,27722.0,14614528,7684096,12504088,5,0,91.22,16546.0,5,16000,0,223,118,37733292,0,0.005513
111,2025-12-04 15:13:27,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,LL,mixed_vision_heavy,"[[2,2,0,2,0]]",[],10584.0,3.0,6,63504.0,786432,3915776,4085808,4,2,152.84,18690.0,6,16000,0,12,61,26881406,0,0.008178
112,2025-12-04 15:13:29,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,LL,mixed_ml_heavy,"[[0,0,2,0,2]]",[],12266.0,2.5,4,49064.0,5439488,1900544,53477376,0,4,31.89,12278.0,4,16000,0,83,29,144,0,0.002597
113,2025-12-04 15:13:29,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_D,single_canny,"[[1,0,0,0,0]]",[],3210.0,1.0,1,3210.0,262144,638976,17072,1,0,3.0,3210.0,1,16000,0,4,10,,0,0.000935
114,2025-12-04 15:13:30,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_D,single_deblur,"[[0,1,0,0,0]]",[],16424.0,1.0,1,16424.0,0,1687552,345580,1,0,71.91,16424.0,1,16000,0,0,26,,0,0.004378
115,2025-12-04 15:13:31,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_D,single_gru,"[[0,0,1,0,0]]",[],1454.0,1.0,1,1454.0,6553600,1703936,5898240,1,0,0.54,1454.0,1,16000,0,100,26,,0,0.000371
116,2025-12-04 15:13:31,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_D,single_harris,"[[0,0,0,1,0]]",[],2631.0,1.0,1,2631.0,196608,1032192,213884,1,0,2.81,2631.0,1,16000,0,3,16,,0,0.001069
117,2025-12-04 15:13:32,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_D,single_lstm,"[[0,0,0,0,1]]",[],2303.0,1.0,1,2303.0,3538944,2752512,9961472,1,0,1.23,2303.0,1,16000,0,54,42,,0,0.000534
118,2025-12-04 15:13:33,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_D,mixed_balanced,"[[1,1,1,1,1]]",[],5859.4,2.8,5,29297.0,10354688,6963200,17484824,4,1,94.09,16843.0,5,16000,0,158,107,35248158,0,0.005586
119,2025-12-04 15:13:34,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_D,mixed_vision_heavy,"[[2,2,0,2,0]]",[],10384.666667,3.0,6,62308.0,720896,4177920,3889200,4,2,174.44,20310.0,6,16000,0,11,65,45665886,0,0.008589
120,2025-12-04 15:13:35,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_D,mixed_ml_heavy,"[[0,0,2,0,2]]",[],11269.75,2.5,4,45079.0,4325376,2818048,53673984,0,4,28.91,11619.0,4,16000,0,66,43,148870,0,0.002488
121,2025-12-04 15:13:36,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_N,single_canny,"[[1,0,0,0,0]]",[],3210.0,1.0,1,3210.0,262144,638976,17072,1,0,3.0,3210.0,1,16000,0,4,10,,0,0.000935
122,2025-12-04 15:13:37,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_N,single_deblur,"[[0,1,0,0,0]]",[],16424.0,1.0,1,16424.0,0,1687552,345580,1,0,71.91,16424.0,1,16000,0,0,26,,0,0.004378
123,2025-12-04 15:13:37,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_N,single_gru,"[[0,0,1,0,0]]",[],1286.0,1.0,1,1286.0,7274496,2031616,4849664,1,0,0.44,1286.0,1,16000,0,111,31,,0,0.000343
124,2025-12-04 15:13:38,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_N,single_harris,"[[0,0,0,1,0]]",[],2630.0,1.0,1,2630.0,262144,1032192,148348,1,0,2.81,2630.0,1,16000,0,4,16,,0,0.001069
125,2025-12-04 15:13:38,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_N,single_lstm,"[[0,0,0,0,1]]",[],1206.0,1.0,1,1206.0,7405568,2949120,5898240,1,0,0.42,1206.0,1,16000,0,113,45,,0,0.000351
126,2025-12-04 15:13:39,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_N,mixed_balanced,"[[1,1,1,1,1]]",[],5372.0,2.8,5,26860.0,14811136,7553024,12438552,5,0,90.3,16382.0,5,16000,0,226,116,37468208,0,0.005512
127,2025-12-04 15:13:40,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_N,mixed_vision_heavy,"[[2,2,0,2,0]]",[],10746.166667,3.0,6,64477.0,786432,3981312,4020272,4,2,158.13,18951.0,6,16000,0,12,62,34366655,0,0.008344
128,2025-12-04 15:13:42,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_N,mixed_ml_heavy,"[[0,0,2,0,2]]",[],13436.75,2.5,4,53747.0,5439488,1769472,53608448,0,4,37.61,13457.0,4,16000,0,83,27,1296,0,0.002795
129,2025-12-04 15:13:42,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,HetSched,single_canny,"[[1,0,0,0,0]]",[],3224.0,1.0,1,3224.0,196608,638976,82608,1,0,3.02,3224.0,1,16000,0,3,10,,0,0.000936
130,2025-12-04 15:13:43,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,HetSched,single_deblur,"[[0,1,0,0,0]]",[],16424.0,1.0,1,16424.0,0,1687552,345580,1,0,71.91,16424.0,1,16000,0,0,26,,0,0.004378
131,2025-12-04 15:13:44,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,HetSched,single_gru,"[[0,0,1,0,0]]",[],1473.0,1.0,1,1473.0,6750208,1507328,5898240,1,0,0.55,1473.0,1,16000,0,103,23,,0,0.000374
132,2025-12-04 15:13:44,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,HetSched,single_harris,"[[0,0,0,1,0]]",[],2631.0,1.0,1,2631.0,196608,1032192,213884,1,0,2.81,2631.0,1,16000,0,3,16,,0,0.001069
133,2025-12-04 15:13:45,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,HetSched,single_lstm,"[[0,0,0,0,1]]",[],1377.0,1.0,1,1377.0,6356992,3014656,6881280,1,0,0.52,1377.0,1,16000,0,97,46,,0,0.000379
134,2025-12-04 15:13:46,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,HetSched,mixed_balanced,"[[1,1,1,1,1]]",[],5672.2,2.8,5,28361.0,13434880,6832128,14535704,4,1,95.44,16991.0,5,16000,0,205,105,39132239,0,0.005617
135,2025-12-04 15:13:47,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,HetSched,mixed_vision_heavy,"[[2,2,0,2,0]]",[],10515.5,3.0,6,63093.0,589824,4308992,3889200,4,2,173.72,20171.0,6,16000,0,9,67,38373181,0,0.008612
136,2025-12-04 15:13:48,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,HetSched,mixed_ml_heavy,"[[0,0,2,0,2]]",[],4337.0,2.5,4,17348.0,25296896,4521984,30998528,4,0,8.4,5648.0,4,16000,0,386,69,1383688,0,0.001488
137,2025-12-04 15:13:48,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,FCFS,single_canny,"[[1,0,0,0,0]]",[],3210.0,1.0,1,3210.0,262144,638976,17072,1,0,3.0,3210.0,1,16000,0,4,10,,0,0.000935
138,2025-12-04 15:13:49,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,FCFS,single_deblur,"[[0,1,0,0,0]]",[],16424.0,1.0,1,16424.0,0,1687552,345580,1,0,71.91,16424.0,1,16000,0,0,26,,0,0.004378
139,2025-12-04 15:13:50,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,FCFS,single_gru,"[[0,0,1,0,0]]",[],1454.0,1.0,1,1454.0,6553600,1703936,5898240,1,0,0.54,1454.0,1,16000,0,100,26,,0,0.000371
140,2025-12-04 15:13:50,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,FCFS,single_harris,"[[0,0,0,1,0]]",[],2631.0,1.0,1,2631.0,196608,1032192,213884,1,0,2.81,2631.0,1,16000,0,3,16,,0,0.001069
141,2025-12-04 15:13:51,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,FCFS,single_lstm,"[[0,0,0,0,1]]",[],2303.0,1.0,1,2303.0,3538944,2752512,9961472,1,0,1.23,2303.0,1,16000,0,54,42,,0,0.000534
142,2025-12-04 15:13:52,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,FCFS,mixed_balanced,"[[1,1,1,1,1]]",[],5943.4,2.8,5,29717.0,9961472,7290880,17550360,4,1,99.22,17411.0,5,16000,0,152,112,38113360,0,0.005699
143,2025-12-04 15:13:53,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,FCFS,mixed_vision_heavy,"[[2,2,0,2,0]]",[],10384.666667,3.0,6,62308.0,720896,4177920,3889200,4,2,174.44,20310.0,6,16000,0,11,65,45665886,0,0.008589
144,2025-12-04 15:13:54,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,FCFS,mixed_ml_heavy,"[[0,0,2,0,2]]",[],11269.75,2.5,4,45079.0,4325376,2818048,53673984,0,4,28.91,11619.0,4,16000,0,66,43,148870,0,0.002488
145,2025-12-04 15:13:55,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,RELIEF,single_canny,"[[1,0,0,0,0]]",[],3986.0,1.0,1,3986.0,327680,573440,17072,1,0,4.24,3986.0,1,16000,10,5,9,,0,0.001064
146,2025-12-04 15:13:56,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,RELIEF,single_deblur,"[[0,1,0,0,0]]",[],16424.0,1.0,1,16424.0,0,1687552,345580,1,0,71.91,16424.0,1,16000,22,0,26,,0,0.004378
147,2025-12-04 15:13:56,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,RELIEF,single_gru,"[[0,0,1,0,0]]",[],1843.0,1.0,1,1843.0,7274496,0,6881280,1,0,0.8,1843.0,1,16000,104,111,0,,0,0.000436
148,2025-12-04 15:13:57,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,RELIEF,single_harris,"[[0,0,0,1,0]]",[],6637.0,1.0,1,6637.0,327680,507904,607100,1,0,11.7,6637.0,1,16000,12,5,8,,0,0.001763
149,2025-12-04 15:13:57,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,RELIEF,single_lstm,"[[0,0,0,0,1]]",[],2268.0,1.0,1,2268.0,7798784,0,8454144,1,0,1.2,2268.0,1,16000,120,119,0,,0,0.000527
150,2025-12-04 15:13:58,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,RELIEF,mixed_balanced,"[[1,1,1,1,1]]",[],13795.0,2.8,5,68975.0,15466496,1261568,18074648,2,3,188.5,26085.0,5,16000,254,236,20,110544831,0,0.007226
151,2025-12-04 15:14:00,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,RELIEF,mixed_vision_heavy,"[[2,2,0,2,0]]",[],30137.333333,3.0,6,180824.0,1179648,2916352,4692016,2,4,710.34,51529.0,6,16000,59,18,46,26286449,0,0.013785
152,2025-12-04 15:14:00,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,RELIEF,mixed_ml_heavy,"[[0,0,2,0,2]]",[],9395.5,2.5,4,37582.0,21299200,0,39518208,0,4,19.99,9429.0,4,16000,312,325,0,756,0,0.00212
153,2025-12-04 15:14:01,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,LL,single_canny,"[[1,0,0,0,0]]",[],3986.0,1.0,1,3986.0,327680,573440,17072,1,0,4.24,3986.0,1,16000,0,5,9,,0,0.001064
154,2025-12-04 15:14:02,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,LL,single_deblur,"[[0,1,0,0,0]]",[],16424.0,1.0,1,16424.0,0,1687552,345580,1,0,71.91,16424.0,1,16000,0,0,26,,0,0.004378
155,2025-12-04 15:14:02,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,LL,single_gru,"[[0,0,1,0,0]]",[],2211.0,1.0,1,2211.0,4653056,0,9502720,1,0,1.1,2211.0,1,16000,0,71,0,,0,0.000498
156,2025-12-04 15:14:03,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,LL,single_harris,"[[0,0,0,1,0]]",[],6645.0,1.0,1,6645.0,262144,507904,672636,1,0,11.73,6645.0,1,16000,0,4,8,,0,0.001765
157,2025-12-04 15:14:03,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,LL,single_lstm,"[[0,0,0,0,1]]",[],2976.0,1.0,1,2976.0,3080192,0,13172736,1,0,1.93,2976.0,1,16000,0,47,0,,0,0.000647
158,2025-12-04 15:14:05,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,LL,mixed_balanced,"[[1,1,1,1,1]]",[],13762.6,2.8,5,68813.0,7995392,1196032,25611288,3,2,179.06,25433.0,5,16000,0,122,19,97554410,0,0.00704
159,2025-12-04 15:14:06,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,LL,mixed_vision_heavy,"[[2,2,0,2,0]]",[],30138.833333,3.0,6,180833.0,1114112,2916352,4757552,2,4,710.54,51537.0,6,16000,0,17,46,26315250,0,0.013787
160,2025-12-04 15:14:07,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,LL,mixed_ml_heavy,"[[0,0,2,0,2]]",[],11868.5,2.5,4,47474.0,3211264,0,57606144,0,4,30.18,11902.0,4,16000,0,49,0,756,0,0.002536
161,2025-12-04 15:14:07,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_D,single_canny,"[[1,0,0,0,0]]",[],3998.0,1.0,1,3998.0,262144,507904,148144,1,0,4.26,3998.0,1,16000,0,4,8,,0,0.001065
162,2025-12-04 15:14:08,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_D,single_deblur,"[[0,1,0,0,0]]",[],16424.0,1.0,1,16424.0,0,1687552,345580,1,0,71.91,16424.0,1,16000,0,0,26,,0,0.004378
163,2025-12-04 15:14:08,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_D,single_gru,"[[0,0,1,0,0]]",[],2123.0,1.0,1,2123.0,5636096,0,8519680,1,0,1.03,2123.0,1,16000,0,86,0,,0,0.000483
164,2025-12-04 15:14:09,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_D,single_harris,"[[0,0,0,1,0]]",[],6840.0,1.0,1,6840.0,262144,638976,541564,1,0,12.3,6840.0,1,16000,0,4,10,,0,0.001799
165,2025-12-04 15:14:10,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_D,single_lstm,"[[0,0,0,0,1]]",[],2823.0,1.0,1,2823.0,4128768,0,12124160,1,0,1.75,2823.0,1,16000,0,63,0,,0,0.000621
166,2025-12-04 15:14:11,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_D,mixed_balanced,"[[1,1,1,1,1]]",[],9700.8,2.8,5,48504.0,10223616,1916928,22662168,4,1,174.66,24995.0,5,16000,0,156,30,77401851,0,0.006988
167,2025-12-04 15:14:12,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_D,mixed_vision_heavy,"[[2,2,0,2,0]]",[],26735.833333,3.0,6,160415.0,917504,1933312,5937200,3,3,700.5,51218.0,6,16000,0,14,31,281266080,0,0.013677
168,2025-12-04 15:14:13,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_D,mixed_ml_heavy,"[[0,0,2,0,2]]",[],10999.5,2.5,4,43998.0,5242880,0,55574528,0,4,29.42,11731.0,4,16000,0,80,0,689914,0,0.002508
169,2025-12-04 15:14:13,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_N,single_canny,"[[1,0,0,0,0]]",[],3986.0,1.0,1,3986.0,327680,573440,17072,1,0,4.24,3986.0,1,16000,0,5,9,,0,0.001064
170,2025-12-04 15:14:14,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_N,single_deblur,"[[0,1,0,0,0]]",[],16424.0,1.0,1,16424.0,0,1687552,345580,1,0,71.91,16424.0,1,16000,0,0,26,,0,0.004378
171,2025-12-04 15:14:15,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_N,single_gru,"[[0,0,1,0,0]]",[],2211.0,1.0,1,2211.0,4653056,0,9502720,1,0,1.1,2211.0,1,16000,0,71,0,,0,0.000498
172,2025-12-04 15:14:15,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_N,single_harris,"[[0,0,0,1,0]]",[],6645.0,1.0,1,6645.0,262144,507904,672636,1,0,11.73,6645.0,1,16000,0,4,8,,0,0.001765
173,2025-12-04 15:14:16,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_N,single_lstm,"[[0,0,0,0,1]]",[],2976.0,1.0,1,2976.0,3080192,0,13172736,1,0,1.93,2976.0,1,16000,0,47,0,,0,0.000647
174,2025-12-04 15:14:17,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_N,mixed_balanced,"[[1,1,1,1,1]]",[],12624.0,2.8,5,63120.0,7995392,1130496,25676824,3,2,176.41,25187.0,5,16000,0,122,18,91309117,0,0.007004
175,2025-12-04 15:14:18,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_N,mixed_vision_heavy,"[[2,2,0,2,0]]",[],29204.5,3.0,6,175227.0,1179648,2654208,4954160,2,4,668.35,49962.0,6,16000,0,18,42,28231938,0,0.013377
176,2025-12-04 15:14:19,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,GEDF_N,mixed_ml_heavy,"[[0,0,2,0,2]]",[],11870.5,2.5,4,47482.0,3276800,0,57540608,0,4,30.18,11904.0,4,16000,0,50,0,756,0,0.002535
177,2025-12-04 15:14:20,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,HetSched,single_canny,"[[1,0,0,0,0]]",[],3998.0,1.0,1,3998.0,262144,507904,148144,1,0,4.26,3998.0,1,16000,0,4,8,,0,0.001065
178,2025-12-04 15:14:20,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,HetSched,single_deblur,"[[0,1,0,0,0]]",[],16424.0,1.0,1,16424.0,0,1687552,345580,1,0,71.91,16424.0,1,16000,0,0,26,,0,0.004378
179,2025-12-04 15:14:21,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,HetSched,single_gru,"[[0,0,1,0,0]]",[],1897.0,1.0,1,1897.0,7274496,0,6881280,1,0,0.84,1897.0,1,16000,0,111,0,,0,0.000445
180,2025-12-04 15:14:21,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,HetSched,single_harris,"[[0,0,0,1,0]]",[],6840.0,1.0,1,6840.0,262144,638976,541564,1,0,12.3,6840.0,1,16000,0,4,10,,0,0.001799
181,2025-12-04 15:14:22,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,HetSched,single_lstm,"[[0,0,0,0,1]]",[],2546.0,1.0,1,2546.0,5701632,0,10551296,1,0,1.46,2546.0,1,16000,0,87,0,,0,0.000575
182,2025-12-04 15:14:23,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,HetSched,mixed_balanced,"[[1,1,1,1,1]]",[],10391.2,2.8,5,51956.0,13238272,1327104,20237336,4,1,168.0,24499.0,5,16000,0,202,21,82308000,0,0.006857
183,2025-12-04 15:14:24,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,HetSched,mixed_vision_heavy,"[[2,2,0,2,0]]",[],30339.333333,3.0,6,182036.0,1048576,2916352,4823088,0,6,721.28,52034.0,6,16000,0,16,46,68347652,0,0.013862
184,2025-12-04 15:14:25,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,HetSched,mixed_ml_heavy,"[[0,0,2,0,2]]",[],5292.25,2.5,4,21169.0,25821184,0,34996224,3,1,17.83,8827.0,4,16000,0,394,0,9041287,0,0.00202
185,2025-12-04 15:14:26,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,FCFS,single_canny,"[[1,0,0,0,0]]",[],3998.0,1.0,1,3998.0,262144,507904,148144,1,0,4.26,3998.0,1,16000,0,4,8,,0,0.001065
186,2025-12-04 15:14:26,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,FCFS,single_deblur,"[[0,1,0,0,0]]",[],16424.0,1.0,1,16424.0,0,1687552,345580,1,0,71.91,16424.0,1,16000,0,0,26,,0,0.004378
187,2025-12-04 15:14:27,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,FCFS,single_gru,"[[0,0,1,0,0]]",[],2123.0,1.0,1,2123.0,5636096,0,8519680,1,0,1.03,2123.0,1,16000,0,86,0,,0,0.000483
188,2025-12-04 15:14:28,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,FCFS,single_harris,"[[0,0,0,1,0]]",[],6840.0,1.0,1,6840.0,262144,638976,541564,1,0,12.3,6840.0,1,16000,0,4,10,,0,0.001799
189,2025-12-04 15:14:28,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,FCFS,single_lstm,"[[0,0,0,0,1]]",[],2823.0,1.0,1,2823.0,4128768,0,12124160,1,0,1.75,2823.0,1,16000,0,63,0,,0,0.000621
190,2025-12-04 15:14:29,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,FCFS,mixed_balanced,"[[1,1,1,1,1]]",[],10533.2,2.8,5,52666.0,10223616,1982464,22596632,4,1,181.01,25469.0,5,16000,0,156,31,77306000,0,0.007107
191,2025-12-04 15:14:31,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,FCFS,mixed_vision_heavy,"[[2,2,0,2,0]]",[],26735.833333,3.0,6,160415.0,917504,1933312,5937200,3,3,700.5,51218.0,6,16000,0,14,31,281266080,0,0.013677
192,2025-12-04 15:14:31,SoC.i4_g1_cv1_h1_e1_c1_el1.txt,FCFS,mixed_ml_heavy,"[[0,0,2,0,2]]",[],10999.5,2.5,4,43998.0,5242880,0,55574528,0,4,29.42,11731.0,4,16000,0,80,0,689914,0,0.002508
193,2025-12-04 15:14:32,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,RELIEF,single_canny,"[[1,0,0,0,0]]",[],3986.0,1.0,1,3986.0,327680,573440,17072,1,0,4.24,3986.0,1,16000,10,5,9,,0,0.001064
194,2025-12-04 15:14:33,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,RELIEF,single_deblur,"[[0,1,0,0,0]]",[],16424.0,1.0,1,16424.0,0,1687552,345580,1,0,71.91,16424.0,1,16000,22,0,26,,0,0.004378
195,2025-12-04 15:14:33,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,RELIEF,single_gru,"[[0,0,1,0,0]]",[],1843.0,1.0,1,1843.0,7274496,0,6881280,1,0,0.8,1843.0,1,16000,104,111,0,,0,0.000436
196,2025-12-04 15:14:34,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,RELIEF,single_harris,"[[0,0,0,1,0]]",[],6637.0,1.0,1,6637.0,327680,507904,607100,1,0,11.7,6637.0,1,16000,12,5,8,,0,0.001763
197,2025-12-04 15:14:34,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,RELIEF,single_lstm,"[[0,0,0,0,1]]",[],2268.0,1.0,1,2268.0,7798784,0,8454144,1,0,1.2,2268.0,1,16000,120,119,0,,0,0.000527
198,2025-12-04 15:14:36,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,RELIEF,mixed_balanced,"[[1,1,1,1,1]]",[],13651.2,2.8,5,68256.0,15466496,1228800,18107416,2,3,185.2,25818.0,5,16000,254,236,19,106697014,0,0.007173
199,2025-12-04 15:14:37,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,RELIEF,mixed_vision_heavy,"[[2,2,0,2,0]]",[],22356.0,3.0,6,134136.0,1179648,2965504,4642864,4,2,689.93,50703.0,6,16000,62,18,46,369388460,0,0.013607
200,2025-12-04 15:14:38,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,RELIEF,mixed_ml_heavy,"[[0,0,2,0,2]]",[],9395.5,2.5,4,37582.0,21299200,0,39518208,0,4,19.99,9429.0,4,16000,312,325,0,756,0,0.00212
201,2025-12-04 15:14:38,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,LL,single_canny,"[[1,0,0,0,0]]",[],3986.0,1.0,1,3986.0,327680,573440,17072,1,0,4.24,3986.0,1,16000,0,5,9,,0,0.001064
202,2025-12-04 15:14:39,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,LL,single_deblur,"[[0,1,0,0,0]]",[],16424.0,1.0,1,16424.0,0,1687552,345580,1,0,71.91,16424.0,1,16000,0,0,26,,0,0.004378
203,2025-12-04 15:14:39,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,LL,single_gru,"[[0,0,1,0,0]]",[],2211.0,1.0,1,2211.0,4653056,0,9502720,1,0,1.1,2211.0,1,16000,0,71,0,,0,0.000498
204,2025-12-04 15:14:40,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,LL,single_harris,"[[0,0,0,1,0]]",[],6645.0,1.0,1,6645.0,262144,507904,672636,1,0,11.73,6645.0,1,16000,0,4,8,,0,0.001765
205,2025-12-04 15:14:41,SoC.i1_g4_cv1_h1_e1_c1_el1.txt,LL,single_lstm,"[[0,0,0,0,1]]",[],2976.0,1.0,1,2976.0,3080192,0,13172736,1,0,1.93,2976.0,1,16000,0,47,0,,0,0.000647
